   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception.RuntimeException-Java
date:                    Sun, 2025-06-15 15:30:40 IST
tool:                    SPF Sun Jun 15 01:06:53 PM IST 2025
tool executable:         ./jpf-sv-comp
options:
parallel runs:           3
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             3
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             3
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    rcbook
os:                      Linux-6.14.9-300.fc42.x86_64-x86_64-with-glibc2.41
cpu:                     AMD Ryzen 5 5600H with Radeon Graphics
- cores:                 12
- max frequency:         4280.0 MHz
- turbo boost enabled:   True
ram:                     16127.094784 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jpf-regression/ExSymExeLCMP_true.yml                                                    true                            89.13       88.24        None
jpf-regression/ExSymExeLongBytecodes_false.yml                                          unknown                          1.79        0.88        None
jpf-regression/ExSymExeLongBytecodes_true.yml                                           true                             1.83        0.88        None
jpf-regression/ExSymExeResearch_false.yml                                               false                            1.72        0.86        None
jpf-regression/ExSymExeResearch_true.yml                                                true                             1.66        0.82        None
jpf-regression/ExSymExeSimple_false.yml                                                 false                          212.97      211.87        None
jpf-regression/ExSymExeSimple_true.yml                                                  unknown                         46.12       17.81        None
jpf-regression/ExSymExeSuzette_false.yml                                                false                           62.13       60.88        None
jpf-regression/ExSymExeSuzette_true.yml                                                 true                             1.65        0.82        None
jpf-regression/ExSymExeSwitch_false.yml                                                 false                            1.71        0.86        None
jpf-regression/ExSymExeSwitch_true.yml                                                  true                             1.70        0.86        None
jpf-regression/ExSymExeTestAssignments_false.yml                                        false                            1.60        0.80        None
jpf-regression/ExSymExeTestAssignments_true.yml                                         true                             1.58        0.78        None
