tool		SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExMIT_true.yml	true	true	2.303589	1.1257556190003015	173.932544
jpf-regression/ExSymExe10_false.yml	false	false	2.554575	1.2401851859999624	177.889280
jpf-regression/ExSymExe10_true.yml	true	true	2.350746	1.1285997669997414	177.491968
jpf-regression/ExSymExe11_false.yml	false	false	2.276802	1.0660495839997566	127.549440
jpf-regression/ExSymExe11_true.yml	true	true	2.559944	1.2742523300003086	174.026752
jpf-regression/ExSymExe12_false.yml	false	false	2.365738	1.139353551000113	175.710208
jpf-regression/ExSymExe12_true.yml	true	true	2.404435	1.1513424009999653	177.930240
jpf-regression/ExSymExe13_false.yml	false	false	2.532559	1.223546918000011	179.527680
jpf-regression/ExSymExe13_true.yml	true	true	2.356946	1.1139005110003382	175.939584
jpf-regression/ExSymExe14_false.yml	false	false	2.276471	1.0861166600002434	177.209344
jpf-regression/ExSymExe14_true.yml	true	true	2.402795	1.1232816500000808	175.587328
jpf-regression/ExSymExe15_false.yml	false	false	2.448169	1.158684330000142	177.463296
jpf-regression/ExSymExe15_true.yml	true	true	2.434702	1.147079543000018	180.948992
jpf-regression/ExSymExe16_false.yml	false	false	2.17079	1.0555235090000679	122.368000
jpf-regression/ExSymExe16_true.yml	true	true	2.089868	1.0153852890002781	129.298432
jpf-regression/ExSymExe17_false.yml	false	false	2.134968	1.0372705509998923	123.142144
jpf-regression/ExSymExe17_true.yml	true	true	2.165407	1.0221280079999815	122.580992
jpf-regression/ExSymExe18_false.yml	false	unknown	2.304009	1.1079544509998414	174.620672
jpf-regression/ExSymExe18_true.yml	true	true	2.059007	0.9806187069998487	121.929728
jpf-regression/ExSymExe19_false.yml	false	false	2.42638	1.1408003559999997	179.425280
jpf-regression/ExSymExe19_true.yml	true	true	2.582062	1.266568118000123	184.549376
jpf-regression/ExSymExe1_false.yml	false	false	2.507925	1.2107929359999616	179.281920
jpf-regression/ExSymExe1_true.yml	true	true	2.239785	1.053495228000429	122.781696
jpf-regression/ExSymExe20_false.yml	false	false	2.337752	1.127704490999804	179.441664
jpf-regression/ExSymExe20_true.yml	true	true	2.046955	0.9837228139999752	121.831424
